response,response_label,unit,contrast,cover_value,cover_label,n_runs,median,lower,upper
Prec,Precipitation,mm,PF - SF[i],0.75,75% cover,19,0.261934356066149,-2.20915141263984,1.80410649642658
Prec,Precipitation,mm,PF - SF[i],0.75,75% cover,20,0,-1.95154303733899,1.58069113705971
Prec,Precipitation,mm,PF - SF[i],0.75,75% cover,21,0.261934356066149,-1.69393466203814,1.80410649642658
Prec,Precipitation,mm,PF - SF[i],0.75,75% cover,22,0,-1.437917267054,1.58069113705971
Prec,Precipitation,mm,PF - SF[i],0.75,75% cover,23,-0.261934356066151,-2.20915141263984,1.3684465456612
Prec,Precipitation,mm,PF - SF[i],0.75,75% cover,24,0,-1.42474737550823,1.25353130268866
Prec,Precipitation,mm,PF - SF[i],0.75,75% cover,25,-0.261934356066151,-0.640343338376621,1.35727577769285
Prec,Precipitation,mm,PF - SF[i],0.75,75% cover,26,0,-1.16713900020738,1.03011594332179
Prec,Precipitation,mm,PF - SF[i],0.75,75% cover,27,0.261934356066149,-0.640343338376621,0.70295610895073
Prec,Precipitation,mm,PF - SF[i],0.75,75% cover,28,0,-0.451138847221387,0.482445232508439
Prec,Precipitation,mm,PF - SF[i],0.75,75% cover,29,0.261934356066149,-0.261934356066151,0.261934356066149
Prec,Precipitation,mm,PF - SF[i],0.75,75% cover,30,0,0,0
Temp,LST,°C,PF - SF[a],0.25,25% cover,2,0.00332870492988524,-0.0261565363361139,0.0383350068020451
Temp,LST,°C,PF - SF[a],0.25,25% cover,3,0.00244214220382599,-0.024838001425259,0.028456427589301
Temp,LST,°C,PF - SF[a],0.25,25% cover,4,0.00256706844570426,-0.018042411568498,0.0304375120248186
Temp,LST,°C,PF - SF[a],0.25,25% cover,5,0,-0.017280730817617,0.028561002776712
Temp,LST,°C,PF - SF[a],0.25,25% cover,6,0.000206641948463759,-0.0158895161561659,0.025613834140051
Temp,LST,°C,PF - SF[a],0.25,25% cover,7,-0.001976172766611,-0.014601142794038,0.02266666550339
Temp,LST,°C,PF - SF[a],0.25,25% cover,8,0.000232984718607499,-0.0128502315896972,0.0196917806938525
Temp,LST,°C,PF - SF[a],0.25,25% cover,9,0.001976172766611,-0.014259950849848,0.0168229385588241
Temp,LST,°C,PF - SF[a],0.25,25% cover,10,0.000232984718607499,-0.0140347256275989,0.0162370542527143
Temp,LST,°C,PF - SF[a],0.25,25% cover,11,0.001976172766611,-0.014259950849848,0.0113631375253655
Temp,LST,°C,PF - SF[a],0.25,25% cover,12,0,-0.0125961264325762,0.014034347133748
Temp,LST,°C,PF - SF[a],0.25,25% cover,13,-0.001976172766611,-0.011032330684767,0.011246431570072
Temp,LST,°C,PF - SF[a],0.25,25% cover,14,0,-0.0109810339311965,0.0133564814855419
Temp,LST,°C,PF - SF[a],0.25,25% cover,15,-0.001976172766611,-0.010929737177626,0.011246431570072
Temp,LST,°C,PF - SF[a],0.25,25% cover,16,0,-0.0101409520666725,0.0112329143420705
Temp,LST,°C,PF - SF[a],0.25,25% cover,17,-0.001976172766611,-0.010929737177626,0.011219397114069
Temp,LST,°C,PF - SF[a],0.25,25% cover,18,0,-0.010089655313102,0.0110030997878145
Temp,LST,°C,PF - SF[a],0.25,25% cover,19,-0.001976172766611,-0.010929737177626,0.01078680246156
Temp,LST,°C,PF - SF[a],0.25,25% cover,20,0,-0.00669528589896201,0.0104631486686572
Temp,LST,°C,PF - SF[a],0.25,25% cover,21,-0.001976172766611,-0.00924957344857796,0.01078680246156
Temp,LST,°C,PF - SF[a],0.25,25% cover,22,0,-0.00669528589896201,0.010449303768166
Temp,LST,°C,PF - SF[a],0.25,25% cover,23,-0.001976172766611,-0.004140998349346,0.010111805074772
Temp,LST,°C,PF - SF[a],0.25,25% cover,24,0,-0.00669528589896201,0.00671034311857987
Temp,LST,°C,PF - SF[a],0.25,25% cover,25,-0.001976172766611,-0.004140998349346,0.010111805074772
Temp,LST,°C,PF - SF[a],0.25,25% cover,26,0,-0.00311127109826598,0.00627697363929897
Temp,LST,°C,PF - SF[a],0.25,25% cover,27,-0.001976172766611,-0.00208154384718601,0.00244214220382599
Temp,LST,°C,PF - SF[a],0.25,25% cover,28,0,-0.00202885830689853,0.00220915748521849
Temp,LST,°C,PF - SF[a],0.25,25% cover,29,0.001976172766611,-0.001976172766611,0.001976172766611
Temp,LST,°C,PF - SF[a],0.25,25% cover,30,0,0,0
Temp,LST,°C,PF - SF[a],0.5,50% cover,2,-0.00195760741224048,-0.0160929208092583,0.012356574910232
Temp,LST,°C,PF - SF[a],0.5,50% cover,3,0.000681787392506902,-0.0137139405456634,0.0121971539467101
Temp,LST,°C,PF - SF[a],0.5,50% cover,4,-0.001849356168762,-0.012180257484715,0.0102061044894822
Temp,LST,°C,PF - SF[a],0.5,50% cover,5,0.000681787392506902,-0.0123467723436921,0.0113090104371185
Temp,LST,°C,PF - SF[a],0.5,50% cover,6,-0.000571279495889374,-0.0116117905086447,0.00976203273468635
Temp,LST,°C,PF - SF[a],0.5,50% cover,7,0.000681787392506902,-0.0113037896650429,0.0082150550322542
Temp,LST,°C,PF - SF[a],0.5,50% cover,8,0,-0.0107351284394203,0.00699249744483026
Temp,LST,°C,PF - SF[a],0.5,50% cover,9,0.000681787392506902,-0.00958226296243654,0.0074321515990814
Temp,LST,°C,PF - SF[a],0.5,50% cover,10,0,-0.0095411927613149,0.00607661151585163
Temp,LST,°C,PF - SF[a],0.5,50% cover,11,0.000681787392506902,-0.0095385297959733,0.00547459315071821
Temp,LST,°C,PF - SF[a],0.5,50% cover,12,0,-0.00946064551168819,0.00469422837078785
Temp,LST,°C,PF - SF[a],0.5,50% cover,13,0.000681787392506902,-0.0093786305992171,0.0054681129996208
Temp,LST,°C,PF - SF[a],0.5,50% cover,14,0,-0.00826791562287525,0.00447384967910171
Temp,LST,°C,PF - SF[a],0.5,50% cover,15,0.000681787392506902,-0.0083940806347744,0.0046333140417208
Temp,LST,°C,PF - SF[a],0.5,50% cover,16,0,-0.00734007557094947,0.00427682889183785
Temp,LST,°C,PF - SF[a],0.5,50% cover,17,0.000681787392506902,-0.0071572006465334,0.0039203437419549
Temp,LST,°C,PF - SF[a],0.5,50% cover,18,0.0002289905517028,-0.00623365325934001,0.00405079946446745
Temp,LST,°C,PF - SF[a],0.5,50% cover,19,0.000681787392506902,-0.0071572006465334,0.0039203437419549
Temp,LST,°C,PF - SF[a],0.5,50% cover,20,0,-0.006218192259487,0.0036943143145845
Temp,LST,°C,PF - SF[a],0.5,50% cover,21,-0.000681787392506898,-0.00532613429179292,0.0034682848872141
Temp,LST,°C,PF - SF[a],0.5,50% cover,22,0,-0.006218192259487,0.0023080970723584
Temp,LST,°C,PF - SF[a],0.5,50% cover,23,0.000681787392506902,-0.0052791838724406,0.0011479092575027
Temp,LST,°C,PF - SF[a],0.5,50% cover,24,0,-0.00600191112078005,0.0023040266915633
Temp,LST,°C,PF - SF[a],0.5,50% cover,25,-0.000681787392506898,-0.0048466215950267,0.00113997201495226
Temp,LST,°C,PF - SF[a],0.5,50% cover,26,0,-0.00506290273373365,0.0011438388767076
Temp,LST,°C,PF - SF[a],0.5,50% cover,27,0.000681787392506902,-0.0048466215950267,0.0011397684959125
Temp,LST,°C,PF - SF[a],0.5,50% cover,28,0,-0.0027642044937668,0.000910777944209702
Temp,LST,°C,PF - SF[a],0.5,50% cover,29,0.000681787392506902,-0.000681787392506898,0.000681787392506902
Temp,LST,°C,PF - SF[a],0.5,50% cover,30,0,0,0
Temp,LST,°C,PF - SF[a],0.75,75% cover,2,-0.00195432863762951,-0.0288481695111972,0.0252574376225015
Temp,LST,°C,PF - SF[a],0.75,75% cover,3,0.00109736286015599,-0.035371142548998,0.021095693454042
Temp,LST,°C,PF - SF[a],0.75,75% cover,4,-0.00247327683994852,-0.026607112622243,0.0192369644283799
Temp,LST,°C,PF - SF[a],0.75,75% cover,5,0.00109736286015599,-0.025382860993593,0.018831015228065
Temp,LST,°C,PF - SF[a],0.75,75% cover,6,-0.00230321524921975,-0.0205062336557835,0.0157286832308004
Temp,LST,°C,PF - SF[a],0.75,75% cover,7,0.00109736286015599,-0.017834302508197,0.014069876648611
Temp,LST,°C,PF - SF[a],0.75,75% cover,8,-0.0019895537463695,-0.0169806267347764,0.013274391696582
Temp,LST,°C,PF - SF[a],0.75,75% cover,9,0.00109736286015599,-0.016068420429454,0.012478906744553
Temp,LST,°C,PF - SF[a],0.75,75% cover,10,0,-0.0160673255359138,0.00966969953714703
Temp,LST,°C,PF - SF[a],0.75,75% cover,11,0.00109736286015599,-0.0160232420113812,0.00686049232974101
Temp,LST,°C,PF - SF[a],0.75,75% cover,12,0,-0.0144699910452411,0.00655008952569881
Temp,LST,°C,PF - SF[a],0.75,75% cover,13,0.00109736286015599,-0.015619542798168,0.00686049232974101
Temp,LST,°C,PF - SF[a],0.75,75% cover,14,0,-0.014215947524141,0.00623035494567348
Temp,LST,°C,PF - SF[a],0.75,75% cover,15,0.00109736286015599,-0.015619542798168,0.00574111799656596
Temp,LST,°C,PF - SF[a],0.75,75% cover,16,0,-0.0142109157642381,0.00532581837092749
Temp,LST,°C,PF - SF[a],0.75,75% cover,17,-0.00109736286015599,-0.012802288730308,0.005600217561606
Temp,LST,°C,PF - SF[a],0.75,75% cover,18,0,-0.0113648962535953,0.00525536815344752
Temp,LST,°C,PF - SF[a],0.75,75% cover,19,-0.00109736286015599,-0.00985707242518602,0.00491051874528897
Temp,LST,°C,PF - SF[a],0.75,75% cover,20,0,-0.01112756585322,0.00434632297089699
Temp,LST,°C,PF - SF[a],0.75,75% cover,21,-0.00109736286015599,-0.00985707242518602,0.00491051874528897
Temp,LST,°C,PF - SF[a],0.75,75% cover,22,0,-0.00964977527182498,0.00399971230730145
Temp,LST,°C,PF - SF[a],0.75,75% cover,23,0.00109736286015599,-0.00944247811846399,0.00308890586931399
Temp,LST,°C,PF - SF[a],0.75,75% cover,24,0,-0.00761555372999607,0.00321377429578351
Temp,LST,°C,PF - SF[a],0.75,75% cover,25,0.00109736286015599,-0.00944247811846399,0.00308890586931399
Temp,LST,°C,PF - SF[a],0.75,75% cover,26,0,-0.00761037130116204,0.00230296785779599
Temp,LST,°C,PF - SF[a],0.75,75% cover,27,0.00109736286015599,-0.00577826448386004,0.001517029846278
Temp,LST,°C,PF - SF[a],0.75,75% cover,28,0,-0.00343781367200802,0.00130719635321697
Temp,LST,°C,PF - SF[a],0.75,75% cover,29,0.00109736286015599,-0.00109736286015599,0.00109736286015599
Temp,LST,°C,PF - SF[a],0.75,75% cover,30,0,0,0
Temp,LST,°C,PF - SF[e],0.25,25% cover,2,-5.23802419730157e-05,-0.0220822611459226,0.0268996479166654
Temp,LST,°C,PF - SF[e],0.25,25% cover,3,0.000380716609137965,-0.021355099782875,0.027904523010447
Temp,LST,°C,PF - SF[e],0.25,25% cover,4,-0.000122096765035246,-0.0188344229382285,0.0191742463486158
Temp,LST,°C,PF - SF[e],0.25,25% cover,5,0.000380716609137965,-0.0164833417598652,0.017586605464165
Temp,LST,°C,PF - SF[e],0.25,25% cover,6,0,-0.0163535983309327,0.0133709925470246
Temp,LST,°C,PF - SF[e],0.25,25% cover,7,0.000380716609137965,-0.016227432669259,0.01367676199512
Temp,LST,°C,PF - SF[e],0.25,25% cover,8,0.000135078980006004,-0.0152984914896007,0.0130309155773871
Temp,LST,°C,PF - SF[e],0.25,25% cover,9,0.000380716609137965,-0.016227432669259,0.0127582834203258
Temp,LST,°C,PF - SF[e],0.25,25% cover,10,0.000471731801571007,-0.0149347111126159,0.010945335030025
Temp,LST,°C,PF - SF[e],0.25,25% cover,11,0.000380716609137965,-0.016084321978907,0.012368143333011
Temp,LST,°C,PF - SF[e],0.25,25% cover,12,0,-0.0134994725405495,0.0101494980545774
Temp,LST,°C,PF - SF[e],0.25,25% cover,13,0.000380716609137965,-0.013781522479066,0.008131128565877
Temp,LST,°C,PF - SF[e],0.25,25% cover,14,0,-0.0119779358039448,0.00746700474088968
Temp,LST,°C,PF - SF[e],0.25,25% cover,15,-0.000380716609138021,-0.013839092466562,0.008131128565877
Temp,LST,°C,PF - SF[e],0.25,25% cover,16,0,-0.01078826036831,0.00734990386687801
Temp,LST,°C,PF - SF[e],0.25,25% cover,17,-0.000380716609138021,-0.013159852614537,0.00792571749948401
Temp,LST,°C,PF - SF[e],0.25,25% cover,18,-0.000890462693929506,-0.0104774254360455,0.00734990386687801
Temp,LST,°C,PF - SF[e],0.25,25% cover,19,-0.000380716609138021,-0.00779499825755403,0.006774090234272
Temp,LST,°C,PF - SF[e],0.25,25% cover,20,0,-0.00969681346439249,0.00618928321293649
Temp,LST,°C,PF - SF[e],0.25,25% cover,21,0.000380716609137965,-0.00627280491283064,0.006774090234272
Temp,LST,°C,PF - SF[e],0.25,25% cover,22,0,-0.00701438628590101,0.00561346958033049
Temp,LST,°C,PF - SF[e],0.25,25% cover,23,-0.000380716609138021,-0.00623377431424799,0.00445284892638898
Temp,LST,°C,PF - SF[e],0.25,25% cover,24,0,-0.00568624665278806,0.00495488235658603
Temp,LST,°C,PF - SF[e],0.25,25% cover,25,0.000380716609137965,-0.00623377431424799,0.00445284892638898
Temp,LST,°C,PF - SF[e],0.25,25% cover,26,0,-0.00487157981874753,0.00379426170264452
Temp,LST,°C,PF - SF[e],0.25,25% cover,27,0.000380716609137965,-0.00350938532324702,0.00313567447890001
Temp,LST,°C,PF - SF[e],0.25,25% cover,28,0,-0.00194505096619252,0.00175819554401901
Temp,LST,°C,PF - SF[e],0.25,25% cover,29,-0.000380716609138021,-0.000380716609138021,0.000380716609137965
Temp,LST,°C,PF - SF[e],0.25,25% cover,30,0,0,0
Temp,LST,°C,PF - SF[e],0.5,50% cover,2,7.62446242745726e-05,-0.0151630458954486,0.0106886360212243
Temp,LST,°C,PF - SF[e],0.5,50% cover,3,0.000276009236996444,-0.0111585197348684,0.0103925430032169
Temp,LST,°C,PF - SF[e],0.5,50% cover,4,-0.000108604363235024,-0.0101140324263562,0.00995687119513794
Temp,LST,°C,PF - SF[e],0.5,50% cover,5,0.000276009236996444,-0.0102998955221612,0.00966051341501245
Temp,LST,°C,PF - SF[e],0.5,50% cover,6,-0.000221473752333196,-0.00913551388605066,0.00923758382467984
Temp,LST,°C,PF - SF[e],0.5,50% cover,7,0.000276009236996444,-0.00939740031308216,0.00948526364451945
Temp,LST,°C,PF - SF[e],0.5,50% cover,8,-0.000110736876166598,-0.00868042692618171,0.00816189216116944
Temp,LST,°C,PF - SF[e],0.5,50% cover,9,0.000276009236996444,-0.00839766722989485,0.00683852067781944
Temp,LST,°C,PF - SF[e],0.5,50% cover,10,0,-0.00792535603472915,0.0066178222662937
Temp,LST,°C,PF - SF[e],0.5,50% cover,11,0.000276009236996444,-0.00795231985490656,0.00683852067781944
Temp,LST,°C,PF - SF[e],0.5,50% cover,12,0,-0.00632247101167831,0.00658465272123193
Temp,LST,°C,PF - SF[e],0.5,50% cover,13,0.000276009236996444,-0.00788725853017705,0.00634347816247381
Temp,LST,°C,PF - SF[e],0.5,50% cover,14,-3.81258591719558e-05,-0.00607364677056588,0.00531782830756444
Temp,LST,°C,PF - SF[e],0.5,50% cover,15,-0.000276009236996458,-0.00425840847783646,0.00430487185048445
Temp,LST,°C,PF - SF[e],0.5,50% cover,16,0,-0.00584360109146014,0.00409878970658895
Temp,LST,°C,PF - SF[e],0.5,50% cover,17,0.000276009236996444,-0.00416536104059696,0.00430487185048445
Temp,LST,°C,PF - SF[e],0.5,50% cover,18,0,-0.00413168017102626,0.00409878970658895
Temp,LST,°C,PF - SF[e],0.5,50% cover,19,-0.000276009236996458,-0.00409799930145556,0.00390301166988822
Temp,LST,°C,PF - SF[e],0.5,50% cover,20,0,-0.00413168017102626,0.00274180817362125
Temp,LST,°C,PF - SF[e],0.5,50% cover,21,-0.000276009236996458,-0.00409799930145556,0.00389270756269344
Temp,LST,°C,PF - SF[e],0.5,50% cover,22,0,-0.00391261958846911,0.00251040211829874
Temp,LST,°C,PF - SF[e],0.5,50% cover,23,0.000276009236996444,-0.00373650886113198,0.00112809667390404
Temp,LST,°C,PF - SF[e],0.5,50% cover,24,0,-0.0026827099903922,0.00233163792246652
Temp,LST,°C,PF - SF[e],0.5,50% cover,25,-0.000276009236996458,-0.00372723987548265,0.00112809667390404
Temp,LST,°C,PF - SF[e],0.5,50% cover,26,0,-0.0024657941338653,0.000944748780742799
Temp,LST,°C,PF - SF[e],0.5,50% cover,27,-0.000276009236996458,-0.00120434839224795,0.000761400887581545
Temp,LST,°C,PF - SF[e],0.5,50% cover,28,0,-0.000740178814622211,0.000518705062288988
Temp,LST,°C,PF - SF[e],0.5,50% cover,29,0.000276009236996444,-0.000276009236996458,0.000276009236996444
Temp,LST,°C,PF - SF[e],0.5,50% cover,30,0,0,0
Temp,LST,°C,PF - SF[e],0.75,75% cover,2,0.000683025628026218,-0.0286001432665705,0.0189737783238668
Temp,LST,°C,PF - SF[e],0.75,75% cover,3,0.000876939721148995,-0.034898644213587,0.0112382399653622
Temp,LST,°C,PF - SF[e],0.75,75% cover,4,0.00145699486705547,-0.0234221147026172,0.0111281151294289
Temp,LST,°C,PF - SF[e],0.75,75% cover,5,0.000876939721148995,-0.0179251551699096,0.011020870264119
Temp,LST,°C,PF - SF[e],0.75,75% cover,6,0.00140403332391148,-0.0142144956417209,0.0091309285309202
Temp,LST,°C,PF - SF[e],0.75,75% cover,7,0.000566073906309972,-0.017919837819686,0.008859497508801
Temp,LST,°C,PF - SF[e],0.75,75% cover,8,0.000155432907419484,-0.0116744863337269,0.00758986495888447
Temp,LST,°C,PF - SF[e],0.75,75% cover,9,0.000566073906309972,-0.00763333790143975,0.00679391124087997
Temp,LST,°C,PF - SF[e],0.75,75% cover,10,0.000155432907419484,-0.00942602842556381,0.0058052537907288
Temp,LST,°C,PF - SF[e],0.75,75% cover,11,0.000566073906309972,-0.00542913484776786,0.00679391124087997
Temp,LST,°C,PF - SF[e],0.75,75% cover,12,0.000721506813729511,-0.0055763598153594,0.00580834305360245
Temp,LST,°C,PF - SF[e],0.75,75% cover,13,0.000566073906309972,-0.00537484441245101,0.00562464996954098
Temp,LST,°C,PF - SF[e],0.75,75% cover,14,0.000721506813729511,-0.00446787692175499,0.00565227210785946
Temp,LST,°C,PF - SF[e],0.75,75% cover,15,0.000566073906309972,-0.00356090943105902,0.00457563383643289
Temp,LST,°C,PF - SF[e],0.75,75% cover,16,0.000721506813729511,-0.00336281870913902,0.00508669297820352
Temp,LST,°C,PF - SF[e],0.75,75% cover,17,0.000566073906309972,-0.001781529089044,0.004548735986866
Temp,LST,°C,PF - SF[e],0.75,75% cover,18,0.000155432907419484,-0.00267121926005154,0.0045296844808525
Temp,LST,°C,PF - SF[e],0.75,75% cover,19,0.000566073906309972,-0.001781529089044,0.004510632974839
Temp,LST,°C,PF - SF[e],0.75,75% cover,20,0,-0.00254486629876305,0.0045296844808525
Temp,LST,°C,PF - SF[e],0.75,75% cover,21,0.000566073906309972,-0.001781529089044,0.004510632974839
Temp,LST,°C,PF - SF[e],0.75,75% cover,22,0,-0.00165517612775551,0.00433474631424446
Temp,LST,°C,PF - SF[e],0.75,75% cover,23,-2.77555756156289e-17,-0.00152882316646702,0.00415885965364998
Temp,LST,°C,PF - SF[e],0.75,75% cover,24,0,-0.00144519228718723,0.00273481034715027
Temp,LST,°C,PF - SF[e],0.75,75% cover,25,0.000566073906309972,-0.00152882316646702,0.00415885965364998
Temp,LST,°C,PF - SF[e],0.75,75% cover,26,0,-0.00143980808614702,0.00251789968739946
Temp,LST,°C,PF - SF[e],0.75,75% cover,27,0.000566073906309972,-0.00135079300582702,0.000876939721148995
Temp,LST,°C,PF - SF[e],0.75,75% cover,28,0,-0.000958433456068497,0.000721506813729511
Temp,LST,°C,PF - SF[e],0.75,75% cover,29,-0.000566073906310027,-0.000566073906310027,0.000566073906309972
Temp,LST,°C,PF - SF[e],0.75,75% cover,30,0,0,0
Temp,LST,°C,PF - SF[i],0.25,25% cover,2,0.00256476164261352,-0.0183924563600859,0.0283396322546829
Temp,LST,°C,PF - SF[i],0.25,25% cover,3,-0.00305095853620702,-0.016187653014011,0.028488525276312
Temp,LST,°C,PF - SF[i],0.25,25% cover,4,-0.000102868743556472,-0.0141536962937568,0.0204160675216486
Temp,LST,°C,PF - SF[i],0.25,25% cover,5,0.00305095853620702,-0.013858163525612,0.019353860752638
Temp,LST,°C,PF - SF[i],0.25,25% cover,6,-0.000272108207221455,-0.013443937643272,0.017267580352861
Temp,LST,°C,PF - SF[i],0.25,25% cover,7,0,-0.012084213712317,0.019308896844851
Temp,LST,°C,PF - SF[i],0.25,25% cover,8,0,-0.0128012070342315,0.014217288233254
Temp,LST,°C,PF - SF[i],0.25,25% cover,9,0,-0.011172900745698,0.015133588435304
Temp,LST,°C,PF - SF[i],0.25,25% cover,10,-2.36591196924874e-05,-0.0116216624556352,0.012078874555003
Temp,LST,°C,PF - SF[i],0.25,25% cover,11,0.00305095853620702,-0.011149533746554,0.011331326149211
Temp,LST,°C,PF - SF[i],0.25,25% cover,12,0,-0.0104657913874691,0.00961935538601999
Temp,LST,°C,PF - SF[i],0.25,25% cover,13,0.00305095853620702,-0.011149533746554,0.00790738462282903
Temp,LST,°C,PF - SF[i],0.25,25% cover,14,0,-0.00933399946148341,0.00846577264876552
Temp,LST,°C,PF - SF[i],0.25,25% cover,15,-0.00305095853620702,-0.00975868202924002,0.00790738462282903
Temp,LST,°C,PF - SF[i],0.25,25% cover,16,0,-0.008609852873944,0.00786786352827873
Temp,LST,°C,PF - SF[i],0.25,25% cover,17,-0.00305095853620702,-0.00746102371864799,0.00790738462282903
Temp,LST,°C,PF - SF[i],0.25,25% cover,18,0,-0.0082649533793015,0.00751352797198551
Temp,LST,°C,PF - SF[i],0.25,25% cover,19,-0.00305095853620702,-0.00746102371864799,0.007119671321142
Temp,LST,°C,PF - SF[i],0.25,25% cover,20,0,-0.00711612422400548,0.00751352797198551
Temp,LST,°C,PF - SF[i],0.25,25% cover,21,-0.00305095853620702,-0.00677122472936298,0.007119671321142
Temp,LST,°C,PF - SF[i],0.25,25% cover,22,0,-0.00610459500618549,0.00691038673689248
Temp,LST,°C,PF - SF[i],0.25,25% cover,23,-0.00305095853620702,-0.005437965283008,0.00670110215264302
Temp,LST,°C,PF - SF[i],0.25,25% cover,24,0,-0.0045562707390629,0.00516912711457751
Temp,LST,°C,PF - SF[i],0.25,25% cover,25,-0.00305095853620702,-0.005437965283008,0.00670110215264302
Temp,LST,°C,PF - SF[i],0.25,25% cover,26,0,-0.00451657011682899,0.00512447943195404
Temp,LST,°C,PF - SF[i],0.25,25% cover,27,0.00305095853620702,-0.00359517495064998,0.00354785671126501
Temp,LST,°C,PF - SF[i],0.25,25% cover,28,0,-0.00332306674342853,0.00329940762373604
Temp,LST,°C,PF - SF[i],0.25,25% cover,29,0.00305095853620702,-0.00305095853620702,0.00305095853620702
Temp,LST,°C,PF - SF[i],0.25,25% cover,30,0,0,0
Temp,LST,°C,PF - SF[i],0.5,50% cover,2,-0.000596620266929193,-0.0160804836997774,0.0105512415012894
Temp,LST,°C,PF - SF[i],0.5,50% cover,3,0.000633725487967099,-0.011784396886485,0.00926900564878791
Temp,LST,°C,PF - SF[i],0.5,50% cover,4,-0.000414371941080717,-0.00814472635918864,0.00640719656987476
Temp,LST,°C,PF - SF[i],0.5,50% cover,5,0.000633725487967099,-0.0054044754058804,0.00262103603128907
Temp,LST,°C,PF - SF[i],0.5,50% cover,6,-0.000574286870710594,-0.00634209995612108,0.00447715589478952
Temp,LST,°C,PF - SF[i],0.5,50% cover,7,0.000633725487967099,-0.0051538290831683,0.00227103735472669
Temp,LST,°C,PF - SF[i],0.5,50% cover,8,-0.00042543709997564,-0.00460933310026645,0.002248211715111
Temp,LST,°C,PF - SF[i],0.5,50% cover,9,0.000633725487967099,-0.0049640932415311,0.002231733222624
Temp,LST,°C,PF - SF[i],0.5,50% cover,10,-2.51379140658731e-05,-0.00427592405798363,0.00216975821492092
Temp,LST,°C,PF - SF[i],0.5,50% cover,11,-0.000633725487967099,-0.0040648371173646,0.00210778320721784
Temp,LST,°C,PF - SF[i],0.5,50% cover,12,3.89495620592012e-05,-0.0037837173256291,0.0021119513908925
Temp,LST,°C,PF - SF[i],0.5,50% cover,13,0.000633725487967099,-0.0035025975338936,0.0021075638291297
Temp,LST,°C,PF - SF[i],0.5,50% cover,14,0,-0.00344896753333225,0.00207354565810115
Temp,LST,°C,PF - SF[i],0.5,50% cover,15,0.000633725487967099,-0.0033953375327709,0.0021075638291297
Temp,LST,°C,PF - SF[i],0.5,50% cover,16,0,-0.00312208004212158,0.00207354565810115
Temp,LST,°C,PF - SF[i],0.5,50% cover,17,0.000633725487967099,-0.00339801903279896,0.0020395274870726
Temp,LST,°C,PF - SF[i],0.5,50% cover,18,0,-0.00312073929210754,0.00189278221366056
Temp,LST,°C,PF - SF[i],0.5,50% cover,19,-0.000633725487967099,-0.0028461410514442,0.0020395274870726
Temp,LST,°C,PF - SF[i],0.5,50% cover,20,0,-0.00276904908806753,0.00148547625825481
Temp,LST,°C,PF - SF[i],0.5,50% cover,21,0.000633725487967099,-0.0028461410514442,0.0017443360316971
Temp,LST,°C,PF - SF[i],0.5,50% cover,22,0,-0.00249311009739014,0.00133788053056705
Temp,LST,°C,PF - SF[i],0.5,50% cover,23,0.000633725487967099,-0.0021400791433361,0.000951747804493515
Temp,LST,°C,PF - SF[i],0.5,50% cover,24,0,-0.00197001496021354,0.00133788053056705
Temp,LST,°C,PF - SF[i],0.5,50% cover,25,0.000633725487967099,-0.0021400791433361,0.000931425029437008
Temp,LST,°C,PF - SF[i],0.5,50% cover,26,0,-0.00196118918636219,0.000860474382820456
Temp,LST,°C,PF - SF[i],0.5,50% cover,27,0.000633725487967099,-0.00178229922938829,0.000789523736203904
Temp,LST,°C,PF - SF[i],0.5,50% cover,28,0,-0.00120801235867769,0.000711624612085501
Temp,LST,°C,PF - SF[i],0.5,50% cover,29,0.000633725487967099,-0.000633725487967099,0.000633725487967099
Temp,LST,°C,PF - SF[i],0.5,50% cover,30,0,0,0
Temp,LST,°C,PF - SF[i],0.75,75% cover,2,0.000347055389512269,-0.0280890418130941,0.023934377740236
Temp,LST,°C,PF - SF[i],0.75,75% cover,3,0.0034681686380385,-0.021473105038595,0.022846836230123
Temp,LST,°C,PF - SF[i],0.75,75% cover,4,0.000849260175821237,-0.0196741861576956,0.0191517978274095
Temp,LST,°C,PF - SF[i],0.75,75% cover,5,0.000488257448448992,-0.019565402640929,0.0197524906654192
Temp,LST,°C,PF - SF[i],0.75,75% cover,6,7.10816017229776e-05,-0.0170660585193055,0.016769789592642
Temp,LST,°C,PF - SF[i],0.75,75% cover,7,0.000488257448448992,-0.0164052710358846,0.019707129805603
Temp,LST,°C,PF - SF[i],0.75,75% cover,8,0.00116199204341352,-0.0148392417277461,0.0165493239552445
Temp,LST,°C,PF - SF[i],0.75,75% cover,9,0.000488257448448992,-0.016371710693502,0.013832449379681
Temp,LST,°C,PF - SF[i],0.75,75% cover,10,0.00131988610049053,-0.0146125247847785,0.011843321764093
Temp,LST,°C,PF - SF[i],0.75,75% cover,11,0.000488257448448992,-0.01598700059824,0.013380212174763
Temp,LST,°C,PF - SF[i],0.75,75% cover,12,0.00297991118958951,-0.0131146394723013,0.0111917844966744
Temp,LST,°C,PF - SF[i],0.75,75% cover,13,0.000488257448448992,-0.013238048971317,0.00967373588093101
Temp,LST,°C,PF - SF[i],0.75,75% cover,14,0.00131147184837854,-0.0117448669746392,0.009329951746395
Temp,LST,°C,PF - SF[i],0.75,75% cover,15,0.000488257448448992,-0.0103077953034144,0.008986167611859
